"dataset","seed","fold","s","n_sel","p","n_info_selected","info_share","k_sel","gamma_sel","bal_acc_knn","acc_knn","macro_f1_knn","bal_acc_kfda","acc_kfda","macro_f1_kfda"
"Shape_async",7,1,1.42788644391977,3,5,2,0.666666666666667,5,8,0.944444444444444,0.944444444444444,0.944055944055944,0.833333333333333,0.833333333333333,0.827894327894328
"Shape_async",7,1,1.59731843296212,5,5,2,0.4,1,8,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"Shape_async",7,1,1.78685510121975,5,5,2,0.4,1,8,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"Shape_async",7,1,1.9988820556175,5,5,2,0.4,1,8,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"Shape_async",7,1,2.23606797749979,5,5,2,0.4,1,8,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"Shape_async",7,2,1.02,2,5,2,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944,0.833333333333333,0.833333333333333,0.832167832167832
"Shape_async",7,2,1.14103247394714,2,5,2,1,1,8,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"Shape_async",7,2,1.27642657509994,2,5,2,1,1,8,1,1,1,0.777777777777778,0.777777777777778,0.783549783549784
"Shape_async",7,2,1.42788644391977,3,5,2,0.666666666666667,1,4,0.944444444444444,0.944444444444444,0.944055944055944,0.888888888888889,0.888888888888889,0.882051282051282
"Shape_async",7,2,1.59731843296212,5,5,2,0.4,1,8,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"Shape_async",7,2,1.78685510121975,5,5,2,0.4,3,8,0.944444444444444,0.944444444444444,0.944055944055944,1,1,1
"Shape_async",7,2,1.9988820556175,5,5,2,0.4,3,8,0.944444444444444,0.944444444444444,0.944055944055944,1,1,1
"Shape_async",7,2,2.23606797749979,5,5,2,0.4,3,8,0.944444444444444,0.944444444444444,0.944055944055944,1,1,1
"Shape_async",7,3,1.02,2,5,2,1,5,2,0.833333333333333,0.833333333333333,0.832167832167832,0.777777777777778,0.777777777777778,0.772338772338772
"Shape_async",7,3,1.14103247394714,2,5,2,1,3,2,1,1,1,0.777777777777778,0.777777777777778,0.777777777777778
"Shape_async",7,3,1.27642657509994,2,5,2,1,1,0.5,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"Shape_async",7,3,1.42788644391977,4,5,2,0.5,1,8,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"Shape_async",7,3,1.59731843296212,5,5,2,0.4,1,8,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"Shape_async",7,3,1.78685510121975,5,5,2,0.4,1,8,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"Shape_async",7,3,1.9988820556175,5,5,2,0.4,1,8,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"Shape_async",7,3,2.23606797749979,5,5,2,0.4,1,8,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"Shape_async",7,4,1.02,2,5,2,1,3,0.125,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"Shape_async",7,4,1.14103247394714,2,5,2,1,1,0.5,1,1,1,0.888888888888889,0.888888888888889,0.885714285714286
"Shape_async",7,4,1.27642657509994,2,5,2,1,1,0.5,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"Shape_async",7,4,1.42788644391977,3,5,2,0.666666666666667,1,0.125,1,1,1,1,1,1
"Shape_async",7,4,1.59731843296212,5,5,2,0.4,1,8,1,1,1,1,1,1
"Shape_async",7,4,1.78685510121975,5,5,2,0.4,1,8,1,1,1,1,1,1
"Shape_async",7,4,1.9988820556175,5,5,2,0.4,1,8,1,1,1,1,1,1
"Shape_async",7,4,2.23606797749979,5,5,2,0.4,1,8,1,1,1,1,1,1
"Shape_async",7,5,1.02,2,5,2,1,3,0.125,0.888888888888889,0.888888888888889,0.885714285714286,0.611111111111111,0.611111111111111,0.623543123543123
"Shape_async",7,5,1.14103247394714,2,5,2,1,1,8,0.888888888888889,0.888888888888889,0.885714285714286,0.888888888888889,0.888888888888889,0.885714285714286
"Shape_async",7,5,1.27642657509994,2,5,2,1,3,8,0.888888888888889,0.888888888888889,0.885714285714286,0.555555555555556,0.555555555555556,0.522222222222222
"Shape_async",7,5,1.42788644391977,3,5,2,0.666666666666667,1,8,0.833333333333333,0.833333333333333,0.832167832167832,0.555555555555556,0.555555555555556,0.525925925925926
"Shape_async",7,5,1.59731843296212,5,5,2,0.4,1,8,0.777777777777778,0.777777777777778,0.777777777777778,0.666666666666667,0.666666666666667,0.646316646316646
"Shape_async",7,5,1.78685510121975,5,5,2,0.4,1,8,0.777777777777778,0.777777777777778,0.777777777777778,0.666666666666667,0.666666666666667,0.646316646316646
"Shape_async",7,5,1.9988820556175,5,5,2,0.4,1,8,0.777777777777778,0.777777777777778,0.777777777777778,0.666666666666667,0.666666666666667,0.646316646316646
"Shape_async",7,5,2.23606797749979,5,5,2,0.4,1,8,0.777777777777778,0.777777777777778,0.777777777777778,0.666666666666667,0.666666666666667,0.646316646316646
"Shape_async",8,1,1.02,2,5,2,1,1,0.125,0.777777777777778,0.777777777777778,0.783549783549784,0.833333333333333,0.833333333333333,0.822222222222222
"Shape_async",8,1,1.14103247394714,2,5,2,1,1,0.25,0.944444444444444,0.944444444444444,0.944055944055944,0.833333333333333,0.833333333333333,0.822222222222222
"Shape_async",8,1,1.27642657509994,2,5,2,1,1,8,0.944444444444444,0.944444444444444,0.944055944055944,0.722222222222222,0.722222222222222,0.725252525252525
"Shape_async",8,1,1.42788644391977,3,5,2,0.666666666666667,1,2,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"Shape_async",8,1,1.59731843296212,5,5,2,0.4,1,8,0.944444444444444,0.944444444444444,0.944055944055944,0.888888888888889,0.888888888888889,0.891774891774892
"Shape_async",8,1,1.78685510121975,5,5,2,0.4,1,8,0.944444444444444,0.944444444444444,0.944055944055944,0.888888888888889,0.888888888888889,0.891774891774892
"Shape_async",8,1,1.9988820556175,5,5,2,0.4,1,8,0.944444444444444,0.944444444444444,0.944055944055944,0.888888888888889,0.888888888888889,0.891774891774892
"Shape_async",8,1,2.23606797749979,5,5,2,0.4,1,8,0.944444444444444,0.944444444444444,0.944055944055944,0.888888888888889,0.888888888888889,0.891774891774892
"Shape_async",8,2,1.02,2,5,2,1,3,0.25,0.888888888888889,0.888888888888889,0.885714285714286,0.666666666666667,0.666666666666667,0.625
"Shape_async",8,2,1.14103247394714,2,5,2,1,1,0.125,0.888888888888889,0.888888888888889,0.888888888888889,0.722222222222222,0.722222222222222,0.703703703703704
"Shape_async",8,2,1.27642657509994,2,5,2,1,1,0.25,0.888888888888889,0.888888888888889,0.885714285714286,0.666666666666667,0.666666666666667,0.625
"Shape_async",8,2,1.42788644391977,4,5,2,0.5,1,0.125,0.888888888888889,0.888888888888889,0.885714285714286,0.888888888888889,0.888888888888889,0.888500388500388
"Shape_async",8,2,1.59731843296212,5,5,2,0.4,3,1,0.833333333333333,0.833333333333333,0.832167832167832,0.944444444444444,0.944444444444444,0.944055944055944
"Shape_async",8,2,1.78685510121975,5,5,2,0.4,1,8,0.888888888888889,0.888888888888889,0.885714285714286,0.944444444444444,0.944444444444444,0.944055944055944
"Shape_async",8,2,1.9988820556175,5,5,2,0.4,1,8,0.888888888888889,0.888888888888889,0.885714285714286,0.944444444444444,0.944444444444444,0.944055944055944
"Shape_async",8,2,2.23606797749979,5,5,2,0.4,1,8,0.888888888888889,0.888888888888889,0.885714285714286,0.944444444444444,0.944444444444444,0.944055944055944
"Shape_async",8,3,1.02,2,5,2,1,1,1,0.888888888888889,0.888888888888889,0.882051282051282,0.833333333333333,0.833333333333333,0.837218337218337
"Shape_async",8,3,1.14103247394714,2,5,2,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944,0.888888888888889,0.888888888888889,0.888888888888889
"Shape_async",8,3,1.27642657509994,2,5,2,1,1,0.5,0.944444444444444,0.944444444444444,0.944055944055944,0.833333333333333,0.833333333333333,0.832167832167832
"Shape_async",8,3,1.42788644391977,4,5,2,0.5,5,0.25,0.888888888888889,0.888888888888889,0.888500388500388,0.777777777777778,0.777777777777778,0.777777777777778
"Shape_async",8,3,1.59731843296212,5,5,2,0.4,1,0.5,0.944444444444444,0.944444444444444,0.944055944055944,0.833333333333333,0.833333333333333,0.832167832167832
"Shape_async",8,3,1.78685510121975,5,5,2,0.4,1,0.5,0.944444444444444,0.944444444444444,0.944055944055944,0.833333333333333,0.833333333333333,0.832167832167832
"Shape_async",8,3,1.9988820556175,5,5,2,0.4,1,0.5,0.944444444444444,0.944444444444444,0.944055944055944,0.833333333333333,0.833333333333333,0.832167832167832
"Shape_async",8,3,2.23606797749979,5,5,2,0.4,1,0.5,0.944444444444444,0.944444444444444,0.944055944055944,0.833333333333333,0.833333333333333,0.832167832167832
"Shape_async",8,4,1.02,2,5,2,1,5,0.25,0.722222222222222,0.722222222222222,0.724183006535948,0.722222222222222,0.722222222222222,0.722943722943723
"Shape_async",8,4,1.14103247394714,2,5,2,1,3,0.125,1,1,1,0.833333333333333,0.833333333333333,0.832167832167832
"Shape_async",8,4,1.27642657509994,2,5,2,1,3,0.125,0.944444444444444,0.944444444444444,0.944055944055944,0.777777777777778,0.777777777777778,0.783549783549784
"Shape_async",8,4,1.42788644391977,3,5,2,0.666666666666667,1,0.125,0.888888888888889,0.888888888888889,0.885714285714286,0.944444444444444,0.944444444444444,0.944055944055944
"Shape_async",8,4,1.59731843296212,5,5,2,0.4,1,0.125,0.888888888888889,0.888888888888889,0.885714285714286,0.944444444444444,0.944444444444444,0.944055944055944
"Shape_async",8,4,1.78685510121975,5,5,2,0.4,1,0.125,0.888888888888889,0.888888888888889,0.885714285714286,0.944444444444444,0.944444444444444,0.944055944055944
"Shape_async",8,4,1.9988820556175,5,5,2,0.4,1,0.125,0.888888888888889,0.888888888888889,0.885714285714286,0.944444444444444,0.944444444444444,0.944055944055944
"Shape_async",8,4,2.23606797749979,5,5,2,0.4,1,0.125,0.888888888888889,0.888888888888889,0.885714285714286,0.944444444444444,0.944444444444444,0.944055944055944
"Shape_async",8,5,1.02,2,5,2,1,3,2,0.888888888888889,0.888888888888889,0.891774891774892,0.777777777777778,0.777777777777778,0.777777777777778
"Shape_async",8,5,1.14103247394714,2,5,2,1,7,2,0.888888888888889,0.888888888888889,0.891774891774892,0.888888888888889,0.888888888888889,0.882051282051282
"Shape_async",8,5,1.27642657509994,2,5,2,1,1,2,0.888888888888889,0.888888888888889,0.891774891774892,0.944444444444444,0.944444444444444,0.944055944055944
"Shape_async",8,5,1.42788644391977,3,5,2,0.666666666666667,7,2,0.833333333333333,0.833333333333333,0.822222222222222,0.944444444444444,0.944444444444444,0.944055944055944
"Shape_async",8,5,1.59731843296212,5,5,2,0.4,7,0.125,0.777777777777778,0.777777777777778,0.76969696969697,0.944444444444444,0.944444444444444,0.944055944055944
"Shape_async",8,5,1.78685510121975,5,5,2,0.4,7,0.125,0.777777777777778,0.777777777777778,0.76969696969697,0.944444444444444,0.944444444444444,0.944055944055944
"Shape_async",8,5,1.9988820556175,5,5,2,0.4,7,0.125,0.777777777777778,0.777777777777778,0.76969696969697,0.944444444444444,0.944444444444444,0.944055944055944
"Shape_async",8,5,2.23606797749979,5,5,2,0.4,7,0.125,0.777777777777778,0.777777777777778,0.76969696969697,0.944444444444444,0.944444444444444,0.944055944055944
"Shape_async",9,1,1.02,2,5,2,1,1,0.125,0.888888888888889,0.888888888888889,0.888500388500388,0.833333333333333,0.833333333333333,0.832167832167832
"Shape_async",9,1,1.14103247394714,2,5,2,1,1,8,0.888888888888889,0.888888888888889,0.888500388500388,0.833333333333333,0.833333333333333,0.827894327894328
"Shape_async",9,1,1.27642657509994,2,5,2,1,1,1,0.888888888888889,0.888888888888889,0.888500388500388,0.944444444444444,0.944444444444444,0.944055944055944
"Shape_async",9,1,1.42788644391977,3,5,2,0.666666666666667,1,8,0.888888888888889,0.888888888888889,0.888500388500388,0.888888888888889,0.888888888888889,0.891774891774892
"Shape_async",9,1,1.59731843296212,5,5,2,0.4,1,8,0.888888888888889,0.888888888888889,0.888500388500388,0.944444444444444,0.944444444444444,0.944055944055944
"Shape_async",9,1,1.78685510121975,5,5,2,0.4,3,8,0.888888888888889,0.888888888888889,0.888888888888889,0.944444444444444,0.944444444444444,0.944055944055944
"Shape_async",9,1,1.9988820556175,5,5,2,0.4,3,8,0.888888888888889,0.888888888888889,0.888888888888889,0.944444444444444,0.944444444444444,0.944055944055944
"Shape_async",9,1,2.23606797749979,5,5,2,0.4,3,8,0.888888888888889,0.888888888888889,0.888888888888889,0.944444444444444,0.944444444444444,0.944055944055944
"Shape_async",9,2,1.02,2,5,2,1,1,2,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"Shape_async",9,2,1.14103247394714,2,5,2,1,1,4,0.944444444444444,0.944444444444444,0.944055944055944,0.888888888888889,0.888888888888889,0.888500388500388
"Shape_async",9,2,1.27642657509994,2,5,2,1,1,4,1,1,1,1,1,1
"Shape_async",9,2,1.42788644391977,3,5,2,0.666666666666667,3,8,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"Shape_async",9,2,1.59731843296212,5,5,2,0.4,3,8,1,1,1,1,1,1
"Shape_async",9,2,1.78685510121975,5,5,2,0.4,3,8,1,1,1,1,1,1
"Shape_async",9,2,1.9988820556175,5,5,2,0.4,3,8,1,1,1,1,1,1
"Shape_async",9,2,2.23606797749979,5,5,2,0.4,3,8,1,1,1,1,1,1
"Shape_async",9,3,1.02,2,5,2,1,1,0.25,0.777777777777778,0.777777777777778,0.774603174603175,0.833333333333333,0.833333333333333,0.831168831168831
"Shape_async",9,3,1.14103247394714,2,5,2,1,1,0.25,0.777777777777778,0.777777777777778,0.774603174603175,0.833333333333333,0.833333333333333,0.831168831168831
"Shape_async",9,3,1.27642657509994,2,5,2,1,1,0.25,0.833333333333333,0.833333333333333,0.830769230769231,0.777777777777778,0.777777777777778,0.781662781662782
"Shape_async",9,3,1.42788644391977,3,5,2,0.666666666666667,3,0.25,0.833333333333333,0.833333333333333,0.830769230769231,0.777777777777778,0.777777777777778,0.781662781662782
"Shape_async",9,3,1.59731843296212,5,5,2,0.4,9,8,0.777777777777778,0.777777777777778,0.783333333333333,0.722222222222222,0.722222222222222,0.724183006535948
"Shape_async",9,3,1.78685510121975,5,5,2,0.4,9,8,0.777777777777778,0.777777777777778,0.783333333333333,0.722222222222222,0.722222222222222,0.724183006535948
"Shape_async",9,3,1.9988820556175,5,5,2,0.4,9,8,0.777777777777778,0.777777777777778,0.783333333333333,0.722222222222222,0.722222222222222,0.724183006535948
"Shape_async",9,3,2.23606797749979,5,5,2,0.4,9,8,0.777777777777778,0.777777777777778,0.783333333333333,0.722222222222222,0.722222222222222,0.724183006535948
"Shape_async",9,4,1.02,2,5,2,1,1,0.25,1,1,1,0.777777777777778,0.777777777777778,0.777777777777778
"Shape_async",9,4,1.14103247394714,2,5,2,1,1,8,0.944444444444444,0.944444444444444,0.944055944055944,0.888888888888889,0.888888888888889,0.885714285714286
"Shape_async",9,4,1.27642657509994,2,5,2,1,1,8,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.885714285714286
"Shape_async",9,4,1.42788644391977,4,5,2,0.5,3,8,0.888888888888889,0.888888888888889,0.885714285714286,0.888888888888889,0.888888888888889,0.885714285714286
"Shape_async",9,4,1.59731843296212,5,5,2,0.4,7,8,0.888888888888889,0.888888888888889,0.885714285714286,0.888888888888889,0.888888888888889,0.885714285714286
"Shape_async",9,4,1.78685510121975,5,5,2,0.4,7,8,0.888888888888889,0.888888888888889,0.885714285714286,0.888888888888889,0.888888888888889,0.885714285714286
"Shape_async",9,4,1.9988820556175,5,5,2,0.4,7,8,0.888888888888889,0.888888888888889,0.885714285714286,0.888888888888889,0.888888888888889,0.885714285714286
"Shape_async",9,4,2.23606797749979,5,5,2,0.4,7,8,0.888888888888889,0.888888888888889,0.885714285714286,0.888888888888889,0.888888888888889,0.885714285714286
"Shape_async",9,5,1.02,2,5,2,1,1,0.125,1,1,1,1,1,1
"Shape_async",9,5,1.14103247394714,2,5,2,1,3,0.125,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"Shape_async",9,5,1.27642657509994,2,5,2,1,3,0.5,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"Shape_async",9,5,1.42788644391977,3,5,2,0.666666666666667,5,0.25,0.944444444444444,0.944444444444444,0.944055944055944,0.833333333333333,0.833333333333333,0.832167832167832
"Shape_async",9,5,1.59731843296212,5,5,2,0.4,11,1,1,1,1,0.777777777777778,0.777777777777778,0.768009768009768
"Shape_async",9,5,1.78685510121975,5,5,2,0.4,7,1,0.944444444444444,0.944444444444444,0.944055944055944,0.833333333333333,0.833333333333333,0.830769230769231
"Shape_async",9,5,1.9988820556175,5,5,2,0.4,7,1,0.944444444444444,0.944444444444444,0.944055944055944,0.833333333333333,0.833333333333333,0.830769230769231
"Shape_async",9,5,2.23606797749979,5,5,2,0.4,7,1,0.944444444444444,0.944444444444444,0.944055944055944,0.833333333333333,0.833333333333333,0.830769230769231
"Shape_async",10,1,1.02,2,5,2,1,5,1,0.888888888888889,0.888888888888889,0.888888888888889,0.833333333333333,0.833333333333333,0.832167832167832
"Shape_async",10,1,1.14103247394714,2,5,2,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"Shape_async",10,1,1.27642657509994,2,5,2,1,1,0.25,0.944444444444444,0.944444444444444,0.944055944055944,0.888888888888889,0.888888888888889,0.888888888888889
"Shape_async",10,1,1.42788644391977,4,5,2,0.5,1,0.125,0.944444444444444,0.944444444444444,0.944055944055944,0.888888888888889,0.888888888888889,0.888888888888889
"Shape_async",10,1,1.59731843296212,5,5,2,0.4,1,8,0.944444444444444,0.944444444444444,0.944055944055944,1,1,1
"Shape_async",10,1,1.78685510121975,5,5,2,0.4,1,8,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"Shape_async",10,1,1.9988820556175,5,5,2,0.4,1,8,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"Shape_async",10,1,2.23606797749979,5,5,2,0.4,1,8,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"Shape_async",10,2,1.02,2,5,2,1,1,0.125,1,1,1,1,1,1
"Shape_async",10,2,1.14103247394714,2,5,2,1,1,8,1,1,1,0.833333333333333,0.833333333333333,0.822222222222222
"Shape_async",10,2,1.27642657509994,2,5,2,1,1,4,1,1,1,0.944444444444444,0.944444444444444,0.944055944055944
"Shape_async",10,2,1.42788644391977,3,5,2,0.666666666666667,1,0.125,1,1,1,1,1,1
"Shape_async",10,2,1.59731843296212,5,5,2,0.4,1,8,1,1,1,1,1,1
"Shape_async",10,2,1.78685510121975,5,5,2,0.4,1,8,1,1,1,1,1,1
"Shape_async",10,2,1.9988820556175,5,5,2,0.4,1,8,1,1,1,1,1,1
"Shape_async",10,2,2.23606797749979,5,5,2,0.4,1,8,1,1,1,1,1,1
"Shape_async",10,3,1.02,2,5,2,1,1,0.125,1,1,1,0.833333333333333,0.833333333333333,0.832167832167832
"Shape_async",10,3,1.14103247394714,2,5,2,1,1,0.125,1,1,1,0.888888888888889,0.888888888888889,0.888888888888889
"Shape_async",10,3,1.27642657509994,2,5,2,1,1,0.125,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"Shape_async",10,3,1.42788644391977,3,5,2,0.666666666666667,9,0.125,0.833333333333333,0.833333333333333,0.822222222222222,0.944444444444444,0.944444444444444,0.944055944055944
"Shape_async",10,3,1.59731843296212,5,5,2,0.4,1,8,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
"Shape_async",10,3,1.78685510121975,5,5,2,0.4,1,8,0.944444444444444,0.944444444444444,0.944055944055944,0.944444444444444,0.944444444444444,0.944055944055944
