"dataset","seed","fold","n_var","n_info_included","k_sel","acc","bal_acc","macro_prec","macro_rec","macro_f1","micro_f1","kappa","auc","logloss","brier"
"Setting5",5,1,5,2,5,1,1,1,1,1,1,1,NA,0.159518787732402,0.08
"Setting5",5,2,1,1,7,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.0914567853605662,0.0453514739229025
"Setting5",5,2,2,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",5,2,3,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting5",5,2,4,2,3,1,1,1,1,1,1,1,NA,0.0675775180180274,0.037037037037037
"Setting5",5,2,5,2,7,1,1,1,1,1,1,1,NA,0.210860539412634,0.108843537414966
"Setting5",5,3,1,1,3,1,1,1,1,1,1,1,NA,0.0225258393393425,0.0123456790123457
"Setting5",5,3,2,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",5,3,3,2,7,1,1,1,1,1,1,1,NA,0.0482176193105522,0.0249433106575964
"Setting5",5,3,4,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",5,3,5,2,7,1,1,1,1,1,1,1,NA,0.157244934076879,0.0657596371882086
"Setting5",5,4,1,1,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",5,4,2,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",5,4,3,2,5,0.888888888888889,0.888888888888889,0.896825396825397,0.888888888888889,0.888500388500388,0.888888888888889,0.833333333333333,NA,0.193491187261259,0.137777777777778
"Setting5",5,4,4,2,1,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.833333333333333,NA,3.83764182165674,0.222222222222222
"Setting5",5,4,5,2,9,0.888888888888889,0.888888888888889,0.896825396825397,0.888888888888889,0.888500388500388,0.888888888888889,0.833333333333333,NA,0.326145022937033,0.203017832647462
"Setting5",5,5,1,1,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",5,5,2,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",5,5,3,2,7,1,1,1,1,1,1,1,NA,0.0754744480021339,0.0317460317460318
"Setting5",5,5,4,2,7,1,1,1,1,1,1,1,NA,0.129988105385297,0.054421768707483
"Setting5",5,5,5,2,5,1,1,1,1,1,1,1,NA,0.148439508582574,0.0888888888888889
"Setting5",6,1,1,1,5,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.0844444444444444
"Setting5",6,1,2,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",6,1,3,2,3,1,1,1,1,1,1,1,NA,0.0225258393393425,0.0123456790123457
"Setting5",6,1,4,2,7,1,1,1,1,1,1,1,NA,0.066910521345064,0.0340136054421769
"Setting5",6,1,5,2,5,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.169647763109844,0.0977777777777778
"Setting5",6,2,1,1,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting5",6,2,2,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",6,2,3,2,3,1,1,1,1,1,1,1,NA,0.0225258393393425,0.0123456790123457
"Setting5",6,2,4,2,7,1,1,1,1,1,1,1,NA,0.0910372525959017,0.0317460317460318
"Setting5",6,2,5,2,7,1,1,1,1,1,1,1,NA,0.198020999359113,0.0975056689342404
"Setting5",6,3,1,1,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting5",6,3,2,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",6,3,3,2,11,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.135474446567255,0.0743801652892562
"Setting5",6,3,4,2,7,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.124111600077351,0.0770975056689342
"Setting5",6,3,5,2,3,1,1,1,1,1,1,1,NA,0.135155036036055,0.0740740740740741
"Setting5",6,4,1,1,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",6,4,2,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",6,4,3,2,3,1,1,1,1,1,1,1,NA,0.0450516786786849,0.0246913580246914
"Setting5",6,4,4,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",6,4,5,2,9,1,1,1,1,1,1,1,NA,0.178213142035223,0.0740740740740741
"Setting5",6,5,1,1,7,1,1,1,1,1,1,1,NA,0,0
"Setting5",6,5,2,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",6,5,3,2,5,1,1,1,1,1,1,1,NA,0.0407760652822334,0.0222222222222222
"Setting5",6,5,4,2,7,1,1,1,1,1,1,1,NA,0.0802054373543732,0.0294784580498866
"Setting5",6,5,5,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting5",7,1,1,1,3,1,1,1,1,1,1,1,NA,0.0225258393393425,0.0123456790123457
"Setting5",7,1,2,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",7,1,3,2,11,1,1,1,1,1,1,1,NA,0.103280676451287,0.0404040404040404
"Setting5",7,1,4,2,11,1,1,1,1,1,1,1,NA,0.143498389741659,0.0679522497704316
"Setting5",7,1,5,2,7,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.155201366073763,0.0952380952380952
"Setting5",7,2,1,1,5,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.0792842419800081,0.0577777777777778
"Setting5",7,2,2,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting5",7,2,3,2,5,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.158568483960016,0.111111111111111
"Setting5",7,2,4,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting5",7,2,5,2,1,0.833333333333333,0.833333333333333,0.849206349206349,0.833333333333333,0.837218337218337,0.833333333333333,0.75,NA,5.75646273248511,0.333333333333333
"Setting5",7,3,1,1,3,1,1,1,1,1,1,1,NA,0.0225258393393425,0.0123456790123457
"Setting5",7,3,2,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",7,3,3,2,3,1,1,1,1,1,1,1,NA,0.0450516786786849,0.0246913580246914
"Setting5",7,3,4,2,3,1,1,1,1,1,1,1,NA,0.0225258393393425,0.0123456790123457
"Setting5",7,3,5,2,9,1,1,1,1,1,1,1,NA,0.0876275567254225,0.0356652949245542
"Setting5",7,4,1,1,9,1,1,1,1,1,1,1,NA,0.0531602293799671,0.0288065843621399
"Setting5",7,4,2,2,3,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.0610340160371172,0.0493827160493827
"Setting5",7,4,3,2,3,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.128611534055145,0.0864197530864198
"Setting5",7,4,4,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting5",7,4,5,2,5,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.174550821318448,0.124444444444444
"Setting5",7,5,1,1,11,1,1,1,1,1,1,1,NA,0.0229868839401589,0.00918273645546373
"Setting5",7,5,2,2,5,1,1,1,1,1,1,1,NA,0,0
"Setting5",7,5,3,2,3,1,1,1,1,1,1,1,NA,0,0
"Setting5",7,5,4,2,3,1,1,1,1,1,1,1,NA,0.0225258393393425,0.0123456790123457
"Setting5",7,5,5,2,9,1,1,1,1,1,1,1,NA,0.128701081239555,0.0384087791495199
"Setting5",8,1,1,1,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",8,1,2,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",8,1,3,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",8,1,4,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",8,1,5,2,11,1,1,1,1,1,1,1,NA,0.179066906364251,0.0835629017447199
"Setting5",8,2,1,1,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting5",8,2,2,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",8,2,3,2,5,1,1,1,1,1,1,1,NA,0.0371905918857016,0.0133333333333333
"Setting5",8,2,4,2,3,1,1,1,1,1,1,1,NA,0.0225258393393425,0.0123456790123457
"Setting5",8,2,5,2,5,1,1,1,1,1,1,1,NA,0.106345858488268,0.0533333333333333
"Setting5",8,3,1,1,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",8,3,2,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",8,3,3,2,5,1,1,1,1,1,1,1,NA,0.0371905918857016,0.0133333333333333
"Setting5",8,3,4,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",8,3,5,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting5",8,4,1,1,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",8,4,2,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",8,4,3,2,11,1,1,1,1,1,1,1,NA,0.0778411352061375,0.0358126721763085
"Setting5",8,4,4,2,3,1,1,1,1,1,1,1,NA,0.0225258393393425,0.0123456790123457
"Setting5",8,4,5,2,11,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.166796161765381,0.0798898071625344
"Setting5",8,5,1,1,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",8,5,2,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting5",8,5,3,2,3,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.96387258950706,0.135802469135802
"Setting5",8,5,4,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",8,5,5,2,9,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.17483558068618,0.0905349794238683
"Setting5",9,1,1,1,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting5",9,1,2,2,9,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.106775834715722,0.0699588477366255
"Setting5",9,1,3,2,5,0.888888888888889,0.888888888888889,0.904761904761905,0.888888888888889,0.882051282051282,0.888888888888889,0.833333333333333,NA,0.165111985940926,0.12
"Setting5",9,1,4,2,3,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.128611534055145,0.0864197530864198
"Setting5",9,1,5,2,7,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.143507341975949,0.0861678004535147
"Setting5",9,2,1,1,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",9,2,2,2,9,1,1,1,1,1,1,1,NA,0.032717509904551,0.00685871056241427
"Setting5",9,2,3,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",9,2,4,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting5",9,2,5,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting5",9,3,1,1,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",9,3,2,2,7,1,1,1,1,1,1,1,NA,0.0272568286915817,0.0113378684807256
"Setting5",9,3,3,2,3,1,1,1,1,1,1,1,NA,0,0
"Setting5",9,3,4,2,5,1,1,1,1,1,1,1,NA,0.0495874558476022,0.0177777777777778
"Setting5",9,3,5,2,7,1,1,1,1,1,1,1,NA,0.126155168080467,0.0498866213151927
"Setting5",9,4,1,1,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",9,4,2,2,3,1,1,1,1,1,1,1,NA,0,0
"Setting5",9,4,3,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",9,4,4,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",9,4,5,2,5,1,1,1,1,1,1,1,NA,0.1099313318848,0.0622222222222222
"Setting5",9,5,1,1,5,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,2.00395851478937,0.137777777777778
"Setting5",9,5,2,2,11,1,1,1,1,1,1,1,NA,0.0304052946415212,0.0156106519742883
"Setting5",9,5,3,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting5",9,5,4,2,5,1,1,1,1,1,1,1,NA,0.0407760652822334,0.0222222222222222
"Setting5",9,5,5,2,9,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.153455257302546,0.0713305898491084
"Setting5",10,1,1,1,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting5",10,1,2,2,3,1,1,1,1,1,1,1,NA,0,0
"Setting5",10,1,3,2,7,1,1,1,1,1,1,1,NA,0.0171278533141398,0.00453514739229025
"Setting5",10,1,4,2,3,1,1,1,1,1,1,1,NA,0.0675775180180274,0.037037037037037
"Setting5",10,1,5,2,3,1,1,1,1,1,1,1,NA,0.0225258393393425,0.0123456790123457
"Setting5",10,2,1,1,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",10,2,2,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",10,2,3,2,7,1,1,1,1,1,1,1,NA,0.0396536926534823,0.0226757369614513
"Setting5",10,2,4,2,5,1,1,1,1,1,1,1,NA,0.0531729292441339,0.0266666666666667
"Setting5",10,2,5,2,3,1,1,1,1,1,1,1,NA,0.0450516786786849,0.0246913580246914
"Setting5",10,3,1,1,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",10,3,2,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting5",10,3,3,2,7,1,1,1,1,1,1,1,NA,0.0396536926534823,0.0226757369614513
"Setting5",10,3,4,2,3,1,1,1,1,1,1,1,NA,0.0225258393393425,0.0123456790123457
"Setting5",10,3,5,2,5,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.0756987685834764,0.0488888888888889
"Setting5",10,4,1,1,3,1,1,1,1,1,1,1,NA,0.0675775180180274,0.037037037037037
"Setting5",10,4,2,2,3,1,1,1,1,1,1,1,NA,0,0
"Setting5",10,4,3,2,3,1,1,1,1,1,1,1,NA,0,0
"Setting5",10,4,4,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",10,4,5,2,3,1,1,1,1,1,1,1,NA,0.0675775180180274,0.037037037037037
"Setting5",10,5,1,1,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",10,5,2,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",10,5,3,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",10,5,4,2,7,1,1,1,1,1,1,1,NA,0.0856034233795759,0.0430839002267574
"Setting5",10,5,5,2,11,0.888888888888889,0.888888888888889,0.896825396825397,0.888888888888889,0.888500388500388,0.888888888888889,0.833333333333333,NA,0.211950816480139,0.125803489439853
"Setting5",11,1,1,1,5,0.888888888888889,0.888888888888889,0.904761904761905,0.888888888888889,0.882051282051282,0.888888888888889,0.833333333333333,NA,0.114206945281251,0.0755555555555556
"Setting5",11,1,2,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",11,1,3,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",11,1,4,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",11,1,5,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",11,2,1,1,3,1,1,1,1,1,1,1,NA,0.0225258393393425,0.0123456790123457
"Setting5",11,2,2,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",11,2,3,2,7,1,1,1,1,1,1,1,NA,0.0396536926534823,0.0226757369614513
"Setting5",11,2,4,2,5,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.0509050406596753,0.04
"Setting5",11,2,5,2,3,1,1,1,1,1,1,1,NA,0.0225258393393425,0.0123456790123457
"Setting5",11,3,1,1,3,1,1,1,1,1,1,1,NA,0,0
"Setting5",11,3,2,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",11,3,3,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",11,3,4,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",11,3,5,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",11,4,1,1,11,0.777777777777778,0.777777777777778,0.866666666666667,0.777777777777778,0.783333333333333,0.777777777777778,0.666666666666667,NA,2.43315230393617,0.445362718089991
"Setting5",11,4,2,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting5",11,4,3,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting5",11,4,4,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",11,4,5,2,3,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.0835598553764597,0.0617283950617284
"Setting5",11,5,1,1,7,1,1,1,1,1,1,1,NA,0.0621795319928247,0.036281179138322
"Setting5",11,5,2,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",11,5,3,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting5",11,5,4,2,3,1,1,1,1,1,1,1,NA,0.0675775180180274,0.037037037037037
"Setting5",11,5,5,2,1,0.888888888888889,0.888888888888889,0.896825396825397,0.888888888888889,0.888500388500388,0.888888888888889,0.833333333333333,NA,3.83764182165674,0.222222222222222
"Setting5",12,1,1,1,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",12,1,2,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",12,1,3,2,11,1,1,1,1,1,1,1,NA,0.0862789425001774,0.0330578512396694
"Setting5",12,1,4,2,3,1,1,1,1,1,1,1,NA,0.0450516786786849,0.0246913580246914
"Setting5",12,1,5,2,5,1,1,1,1,1,1,1,NA,0.077966657167935,0.0355555555555556
"Setting5",12,2,1,1,11,0.777777777777778,0.777777777777778,0.819444444444444,0.777777777777778,0.782539682539683,0.777777777777778,0.666666666666667,NA,2.2502553140697,0.326905417814509
"Setting5",12,2,2,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",12,2,3,2,11,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.103048727249574,0.0606060606060606
"Setting5",12,2,4,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting5",12,2,5,2,7,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.222531420183491,0.140589569160998
"Setting5",12,3,1,1,3,0.777777777777778,0.777777777777778,0.773809523809524,0.777777777777778,0.764102564102564,0.777777777777778,0.666666666666667,NA,4.027287371749,0.358024691358025
"Setting5",12,3,2,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",12,3,3,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",12,3,4,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting5",12,3,5,2,11,1,1,1,1,1,1,1,NA,0.198133391670092,0.106519742883379
"Setting5",12,4,1,1,11,0.888888888888889,0.888888888888889,0.896825396825397,0.888888888888889,0.888500388500388,0.888888888888889,0.833333333333333,NA,0.257002495158824,0.16712580348944
"Setting5",12,4,2,2,3,1,1,1,1,1,1,1,NA,0.0225258393393425,0.0123456790123457
"Setting5",12,4,3,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",12,4,4,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",12,4,5,2,7,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.13740651608666,0.072562358276644
"Setting5",12,5,1,1,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",12,5,2,2,3,1,1,1,1,1,1,1,NA,0.0225258393393425,0.0123456790123457
"Setting5",12,5,3,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",12,5,4,2,7,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.0968547713857689,0.0612244897959184
"Setting5",12,5,5,2,7,1,1,1,1,1,1,1,NA,0.0770394967225059,0.0385487528344671
"Setting5",13,1,1,1,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",13,1,2,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",13,1,3,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",13,1,4,2,5,1,1,1,1,1,1,1,NA,0.0619843198095027,0.0222222222222222
"Setting5",13,1,5,2,9,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.122550260026665,0.065843621399177
"Setting5",13,2,1,1,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting5",13,2,2,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting5",13,2,3,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting5",13,2,4,2,5,1,1,1,1,1,1,1,NA,0.0691552666025662,0.04
"Setting5",13,2,5,2,9,1,1,1,1,1,1,1,NA,0.122365491306133,0.0534979423868313
"Setting5",13,3,1,1,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",13,3,2,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",13,3,3,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",13,3,4,2,3,0.888888888888889,0.888888888888889,0.896825396825397,0.888888888888889,0.888500388500388,0.888888888888889,0.833333333333333,NA,0.167119710752919,0.123456790123457
"Setting5",13,3,5,2,3,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.0835598553764597,0.0617283950617284
"Setting5",13,4,1,1,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting5",13,4,2,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting5",13,4,3,2,5,1,1,1,1,1,1,1,NA,0.0567584026406656,0.0355555555555556
"Setting5",13,4,4,2,5,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.104077969903809,0.0666666666666667
"Setting5",13,4,5,2,7,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.120981502636607,0.0680272108843537
"Setting5",13,5,1,1,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",13,5,2,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",13,5,3,2,3,1,1,1,1,1,1,1,NA,0,0
"Setting5",13,5,4,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting5",13,5,5,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting5",14,1,1,1,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",14,1,2,2,3,1,1,1,1,1,1,1,NA,0.0225258393393425,0.0123456790123457
"Setting5",14,1,3,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",14,1,4,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting5",14,1,5,2,7,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.159932355426002,0.090702947845805
"Setting5",14,2,1,1,9,1,1,1,1,1,1,1,NA,0.0867526480049703,0.0384087791495199
"Setting5",14,2,2,2,3,1,1,1,1,1,1,1,NA,0.0225258393393425,0.0123456790123457
"Setting5",14,2,3,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",14,2,4,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",14,2,5,2,7,1,1,1,1,1,1,1,NA,0.125257116033058,0.0657596371882086
"Setting5",14,3,1,1,9,0.888888888888889,0.888888888888889,0.916666666666667,0.888888888888889,0.891774891774892,0.888888888888889,0.833333333333333,NA,0.41626108015857,0.252400548696845
"Setting5",14,3,2,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting5",14,3,3,2,11,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.150270987121673,0.0872359963269054
"Setting5",14,3,4,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting5",14,3,5,2,5,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.157250899147943,0.0933333333333333
