"dataset","method","seed","fold","variable","w","informative"
"Epilepsy","SFKmL-C + mean",16,4,"V02",0.994161749593102,NA
"Epilepsy","SFKmL-C + mean",16,4,"V03",0.0818717127486023,NA
"Epilepsy","SFKmL-C(dense) + kNN",16,4,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + kNN",16,4,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + kNN",16,4,"V03",1,NA
"Epilepsy","MFKmL-C + kNN",16,4,"V01",1,NA
"Epilepsy","MFKmL-C + kNN",16,4,"V02",1,NA
"Epilepsy","MFKmL-C + kNN",16,4,"V03",1,NA
"Epilepsy","DTW + kNN",16,4,"V01",1,NA
"Epilepsy","DTW + kNN",16,4,"V02",1,NA
"Epilepsy","DTW + kNN",16,4,"V03",1,NA
"Epilepsy","Euclid + kNN",16,4,"V01",1,NA
"Epilepsy","Euclid + kNN",16,4,"V02",1,NA
"Epilepsy","Euclid + kNN",16,4,"V03",1,NA
"Epilepsy","SFKmL-C + kNN",16,4,"V01",0.0702811375661491,NA
"Epilepsy","SFKmL-C + kNN",16,4,"V02",0.994161749593102,NA
"Epilepsy","SFKmL-C + kNN",16,4,"V03",0.0818717127486023,NA
"Epilepsy","SFKmL-C(dense) + SVM",16,4,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + SVM",16,4,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + SVM",16,4,"V03",1,NA
"Epilepsy","MFKmL-C + SVM",16,4,"V01",1,NA
"Epilepsy","MFKmL-C + SVM",16,4,"V02",1,NA
"Epilepsy","MFKmL-C + SVM",16,4,"V03",1,NA
"Epilepsy","DTW + SVM",16,4,"V01",1,NA
"Epilepsy","DTW + SVM",16,4,"V02",1,NA
"Epilepsy","DTW + SVM",16,4,"V03",1,NA
"Epilepsy","Euclid + SVM",16,4,"V01",1,NA
"Epilepsy","Euclid + SVM",16,4,"V02",1,NA
"Epilepsy","Euclid + SVM",16,4,"V03",1,NA
"Epilepsy","SFKmL-C + SVM",16,4,"V01",0.0702811375661491,NA
"Epilepsy","SFKmL-C + SVM",16,4,"V02",0.994161749593102,NA
"Epilepsy","SFKmL-C + SVM",16,4,"V03",0.0818717127486023,NA
"Epilepsy","SFKmL-C(dense) + kFDA",16,4,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + kFDA",16,4,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + kFDA",16,4,"V03",1,NA
"Epilepsy","MFKmL-C + kFDA",16,4,"V01",1,NA
"Epilepsy","MFKmL-C + kFDA",16,4,"V02",1,NA
"Epilepsy","MFKmL-C + kFDA",16,4,"V03",1,NA
"Epilepsy","DTW + kFDA",16,4,"V01",1,NA
"Epilepsy","DTW + kFDA",16,4,"V02",1,NA
"Epilepsy","DTW + kFDA",16,4,"V03",1,NA
"Epilepsy","Euclid + kFDA",16,4,"V01",1,NA
"Epilepsy","Euclid + kFDA",16,4,"V02",1,NA
"Epilepsy","Euclid + kFDA",16,4,"V03",1,NA
"Epilepsy","SFKmL-C + kFDA",16,4,"V01",0.0702811375661491,NA
"Epilepsy","SFKmL-C + kFDA",16,4,"V02",0.994161749593102,NA
"Epilepsy","SFKmL-C + kFDA",16,4,"V03",0.0818717127486023,NA
"Epilepsy","SFKmL-C(gap) + medoid",16,5,"V01",0.0202041241496627,NA
"Epilepsy","SFKmL-C(gap) + medoid",16,5,"V02",0.999795875850338,NA
"Epilepsy","SFKmL-C(gap) + medoid",16,5,"V03",0,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",16,5,"V01",0.0202041241496627,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",16,5,"V02",0.999795875850338,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",16,5,"V03",0,NA
"Epilepsy","1NN-Euclid",16,5,"V01",1,NA
"Epilepsy","1NN-Euclid",16,5,"V02",1,NA
"Epilepsy","1NN-Euclid",16,5,"V03",1,NA
"Epilepsy","1NN-DTW",16,5,"V01",1,NA
"Epilepsy","1NN-DTW",16,5,"V02",1,NA
"Epilepsy","1NN-DTW",16,5,"V03",1,NA
"Epilepsy","DistSpace-Frechet",16,5,"V01",0.386585459184733,NA
"Epilepsy","DistSpace-Frechet",16,5,"V02",0.854246641508096,NA
"Epilepsy","DistSpace-Frechet",16,5,"V03",0.347583598892507,NA
"Epilepsy","SFKmL-C(dense) + medoid",16,5,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + medoid",16,5,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + medoid",16,5,"V03",1,NA
"Epilepsy","MFKmL-C + medoid",16,5,"V01",1,NA
"Epilepsy","MFKmL-C + medoid",16,5,"V02",1,NA
"Epilepsy","MFKmL-C + medoid",16,5,"V03",1,NA
"Epilepsy","DTW + medoid",16,5,"V01",1,NA
"Epilepsy","DTW + medoid",16,5,"V02",1,NA
"Epilepsy","DTW + medoid",16,5,"V03",1,NA
"Epilepsy","Euclid + medoid",16,5,"V01",1,NA
"Epilepsy","Euclid + medoid",16,5,"V02",1,NA
"Epilepsy","Euclid + medoid",16,5,"V03",1,NA
"Epilepsy","SFKmL-C + medoid",16,5,"V01",0.386585459184733,NA
"Epilepsy","SFKmL-C + medoid",16,5,"V02",0.854246641508096,NA
"Epilepsy","SFKmL-C + medoid",16,5,"V03",0.347583598892507,NA
"Epilepsy","SFKmL-C(dense) + mean",16,5,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + mean",16,5,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + mean",16,5,"V03",1,NA
"Epilepsy","MFKmL-C + mean",16,5,"V01",1,NA
"Epilepsy","MFKmL-C + mean",16,5,"V02",1,NA
"Epilepsy","MFKmL-C + mean",16,5,"V03",1,NA
"Epilepsy","DTW + DBA",16,5,"V01",1,NA
"Epilepsy","DTW + DBA",16,5,"V02",1,NA
"Epilepsy","DTW + DBA",16,5,"V03",1,NA
"Epilepsy","Euclid + centroid",16,5,"V01",1,NA
"Epilepsy","Euclid + centroid",16,5,"V02",1,NA
"Epilepsy","Euclid + centroid",16,5,"V03",1,NA
"Epilepsy","SFKmL-C + mean",16,5,"V01",0.386585459184733,NA
"Epilepsy","SFKmL-C + mean",16,5,"V02",0.854246641508096,NA
"Epilepsy","SFKmL-C + mean",16,5,"V03",0.347583598892507,NA
"Epilepsy","SFKmL-C(dense) + kNN",16,5,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + kNN",16,5,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + kNN",16,5,"V03",1,NA
"Epilepsy","MFKmL-C + kNN",16,5,"V01",1,NA
"Epilepsy","MFKmL-C + kNN",16,5,"V02",1,NA
"Epilepsy","MFKmL-C + kNN",16,5,"V03",1,NA
"Epilepsy","DTW + kNN",16,5,"V01",1,NA
"Epilepsy","DTW + kNN",16,5,"V02",1,NA
"Epilepsy","DTW + kNN",16,5,"V03",1,NA
"Epilepsy","Euclid + kNN",16,5,"V01",1,NA
"Epilepsy","Euclid + kNN",16,5,"V02",1,NA
"Epilepsy","Euclid + kNN",16,5,"V03",1,NA
"Epilepsy","SFKmL-C + kNN",16,5,"V01",0.386585459184733,NA
"Epilepsy","SFKmL-C + kNN",16,5,"V02",0.854246641508096,NA
"Epilepsy","SFKmL-C + kNN",16,5,"V03",0.347583598892507,NA
"Epilepsy","SFKmL-C(dense) + SVM",16,5,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + SVM",16,5,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + SVM",16,5,"V03",1,NA
"Epilepsy","MFKmL-C + SVM",16,5,"V01",1,NA
"Epilepsy","MFKmL-C + SVM",16,5,"V02",1,NA
"Epilepsy","MFKmL-C + SVM",16,5,"V03",1,NA
"Epilepsy","DTW + SVM",16,5,"V01",1,NA
"Epilepsy","DTW + SVM",16,5,"V02",1,NA
"Epilepsy","DTW + SVM",16,5,"V03",1,NA
"Epilepsy","Euclid + SVM",16,5,"V01",1,NA
"Epilepsy","Euclid + SVM",16,5,"V02",1,NA
"Epilepsy","Euclid + SVM",16,5,"V03",1,NA
"Epilepsy","SFKmL-C + SVM",16,5,"V01",0.386585459184733,NA
"Epilepsy","SFKmL-C + SVM",16,5,"V02",0.854246641508096,NA
"Epilepsy","SFKmL-C + SVM",16,5,"V03",0.347583598892507,NA
"Epilepsy","SFKmL-C(dense) + kFDA",16,5,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + kFDA",16,5,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + kFDA",16,5,"V03",1,NA
"Epilepsy","MFKmL-C + kFDA",16,5,"V01",1,NA
"Epilepsy","MFKmL-C + kFDA",16,5,"V02",1,NA
"Epilepsy","MFKmL-C + kFDA",16,5,"V03",1,NA
"Epilepsy","DTW + kFDA",16,5,"V01",1,NA
"Epilepsy","DTW + kFDA",16,5,"V02",1,NA
"Epilepsy","DTW + kFDA",16,5,"V03",1,NA
"Epilepsy","Euclid + kFDA",16,5,"V01",1,NA
"Epilepsy","Euclid + kFDA",16,5,"V02",1,NA
"Epilepsy","Euclid + kFDA",16,5,"V03",1,NA
"Epilepsy","SFKmL-C + kFDA",16,5,"V01",0.386585459184733,NA
"Epilepsy","SFKmL-C + kFDA",16,5,"V02",0.854246641508096,NA
"Epilepsy","SFKmL-C + kFDA",16,5,"V03",0.347583598892507,NA
"Epilepsy","SFKmL-C(gap) + medoid",17,1,"V01",0.0202041241496617,NA
"Epilepsy","SFKmL-C(gap) + medoid",17,1,"V02",0.999795875850338,NA
"Epilepsy","SFKmL-C(gap) + medoid",17,1,"V03",0,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",17,1,"V01",0.0202041241496617,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",17,1,"V02",0.999795875850338,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",17,1,"V03",0,NA
"Epilepsy","1NN-Euclid",17,1,"V01",1,NA
"Epilepsy","1NN-Euclid",17,1,"V02",1,NA
"Epilepsy","1NN-Euclid",17,1,"V03",1,NA
"Epilepsy","1NN-DTW",17,1,"V01",1,NA
"Epilepsy","1NN-DTW",17,1,"V02",1,NA
"Epilepsy","1NN-DTW",17,1,"V03",1,NA
"Epilepsy","DistSpace-Frechet",17,1,"V01",0.163374120906861,NA
"Epilepsy","DistSpace-Frechet",17,1,"V02",0.97776196347082,NA
"Epilepsy","DistSpace-Frechet",17,1,"V03",0.131493115438025,NA
"Epilepsy","SFKmL-C(dense) + medoid",17,1,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + medoid",17,1,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + medoid",17,1,"V03",1,NA
"Epilepsy","MFKmL-C + medoid",17,1,"V01",1,NA
"Epilepsy","MFKmL-C + medoid",17,1,"V02",1,NA
"Epilepsy","MFKmL-C + medoid",17,1,"V03",1,NA
"Epilepsy","DTW + medoid",17,1,"V01",1,NA
"Epilepsy","DTW + medoid",17,1,"V02",1,NA
"Epilepsy","DTW + medoid",17,1,"V03",1,NA
"Epilepsy","Euclid + medoid",17,1,"V01",1,NA
"Epilepsy","Euclid + medoid",17,1,"V02",1,NA
"Epilepsy","Euclid + medoid",17,1,"V03",1,NA
"Epilepsy","SFKmL-C + medoid",17,1,"V01",0.163374120906861,NA
"Epilepsy","SFKmL-C + medoid",17,1,"V02",0.97776196347082,NA
"Epilepsy","SFKmL-C + medoid",17,1,"V03",0.131493115438025,NA
"Epilepsy","SFKmL-C(dense) + mean",17,1,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + mean",17,1,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + mean",17,1,"V03",1,NA
"Epilepsy","MFKmL-C + mean",17,1,"V01",1,NA
"Epilepsy","MFKmL-C + mean",17,1,"V02",1,NA
"Epilepsy","MFKmL-C + mean",17,1,"V03",1,NA
"Epilepsy","DTW + DBA",17,1,"V01",1,NA
"Epilepsy","DTW + DBA",17,1,"V02",1,NA
"Epilepsy","DTW + DBA",17,1,"V03",1,NA
"Epilepsy","Euclid + centroid",17,1,"V01",1,NA
"Epilepsy","Euclid + centroid",17,1,"V02",1,NA
"Epilepsy","Euclid + centroid",17,1,"V03",1,NA
"Epilepsy","SFKmL-C + mean",17,1,"V01",0.163374120906861,NA
"Epilepsy","SFKmL-C + mean",17,1,"V02",0.97776196347082,NA
"Epilepsy","SFKmL-C + mean",17,1,"V03",0.131493115438025,NA
"Epilepsy","SFKmL-C(dense) + kNN",17,1,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + kNN",17,1,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + kNN",17,1,"V03",1,NA
"Epilepsy","MFKmL-C + kNN",17,1,"V01",1,NA
"Epilepsy","MFKmL-C + kNN",17,1,"V02",1,NA
"Epilepsy","MFKmL-C + kNN",17,1,"V03",1,NA
"Epilepsy","DTW + kNN",17,1,"V01",1,NA
"Epilepsy","DTW + kNN",17,1,"V02",1,NA
"Epilepsy","DTW + kNN",17,1,"V03",1,NA
"Epilepsy","Euclid + kNN",17,1,"V01",1,NA
"Epilepsy","Euclid + kNN",17,1,"V02",1,NA
"Epilepsy","Euclid + kNN",17,1,"V03",1,NA
"Epilepsy","SFKmL-C + kNN",17,1,"V01",0.163374120906861,NA
"Epilepsy","SFKmL-C + kNN",17,1,"V02",0.97776196347082,NA
"Epilepsy","SFKmL-C + kNN",17,1,"V03",0.131493115438025,NA
"Epilepsy","SFKmL-C(dense) + SVM",17,1,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + SVM",17,1,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + SVM",17,1,"V03",1,NA
"Epilepsy","MFKmL-C + SVM",17,1,"V01",1,NA
"Epilepsy","MFKmL-C + SVM",17,1,"V02",1,NA
"Epilepsy","MFKmL-C + SVM",17,1,"V03",1,NA
"Epilepsy","DTW + SVM",17,1,"V01",1,NA
"Epilepsy","DTW + SVM",17,1,"V02",1,NA
"Epilepsy","DTW + SVM",17,1,"V03",1,NA
"Epilepsy","Euclid + SVM",17,1,"V01",1,NA
"Epilepsy","Euclid + SVM",17,1,"V02",1,NA
"Epilepsy","Euclid + SVM",17,1,"V03",1,NA
"Epilepsy","SFKmL-C + SVM",17,1,"V01",0.163374120906861,NA
"Epilepsy","SFKmL-C + SVM",17,1,"V02",0.97776196347082,NA
"Epilepsy","SFKmL-C + SVM",17,1,"V03",0.131493115438025,NA
"Epilepsy","SFKmL-C(dense) + kFDA",17,1,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + kFDA",17,1,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + kFDA",17,1,"V03",1,NA
"Epilepsy","MFKmL-C + kFDA",17,1,"V01",1,NA
"Epilepsy","MFKmL-C + kFDA",17,1,"V02",1,NA
"Epilepsy","MFKmL-C + kFDA",17,1,"V03",1,NA
"Epilepsy","DTW + kFDA",17,1,"V01",1,NA
"Epilepsy","DTW + kFDA",17,1,"V02",1,NA
"Epilepsy","DTW + kFDA",17,1,"V03",1,NA
"Epilepsy","Euclid + kFDA",17,1,"V01",1,NA
"Epilepsy","Euclid + kFDA",17,1,"V02",1,NA
"Epilepsy","Euclid + kFDA",17,1,"V03",1,NA
"Epilepsy","SFKmL-C + kFDA",17,1,"V01",0.163374120906861,NA
"Epilepsy","SFKmL-C + kFDA",17,1,"V02",0.97776196347082,NA
"Epilepsy","SFKmL-C + kFDA",17,1,"V03",0.131493115438025,NA
"Epilepsy","SFKmL-C(gap) + medoid",17,2,"V01",0,NA
"Epilepsy","SFKmL-C(gap) + medoid",17,2,"V02",0.999795875850338,NA
"Epilepsy","SFKmL-C(gap) + medoid",17,2,"V03",0.0202041241496622,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",17,2,"V01",0,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",17,2,"V02",0.999795875850338,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",17,2,"V03",0.0202041241496622,NA
"Epilepsy","1NN-Euclid",17,2,"V01",1,NA
"Epilepsy","1NN-Euclid",17,2,"V02",1,NA
"Epilepsy","1NN-Euclid",17,2,"V03",1,NA
"Epilepsy","1NN-DTW",17,2,"V01",1,NA
"Epilepsy","1NN-DTW",17,2,"V02",1,NA
"Epilepsy","1NN-DTW",17,2,"V03",1,NA
"Epilepsy","DistSpace-Frechet",17,2,"V01",0.0548059387008431,NA
"Epilepsy","DistSpace-Frechet",17,2,"V02",0.983762290640204,NA
"Epilepsy","DistSpace-Frechet",17,2,"V03",0.170903670520731,NA
"Epilepsy","SFKmL-C(dense) + medoid",17,2,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + medoid",17,2,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + medoid",17,2,"V03",1,NA
"Epilepsy","MFKmL-C + medoid",17,2,"V01",1,NA
"Epilepsy","MFKmL-C + medoid",17,2,"V02",1,NA
"Epilepsy","MFKmL-C + medoid",17,2,"V03",1,NA
"Epilepsy","DTW + medoid",17,2,"V01",1,NA
"Epilepsy","DTW + medoid",17,2,"V02",1,NA
"Epilepsy","DTW + medoid",17,2,"V03",1,NA
"Epilepsy","Euclid + medoid",17,2,"V01",1,NA
"Epilepsy","Euclid + medoid",17,2,"V02",1,NA
"Epilepsy","Euclid + medoid",17,2,"V03",1,NA
"Epilepsy","SFKmL-C + medoid",17,2,"V01",0.0548059387008431,NA
"Epilepsy","SFKmL-C + medoid",17,2,"V02",0.983762290640204,NA
"Epilepsy","SFKmL-C + medoid",17,2,"V03",0.170903670520731,NA
"Epilepsy","SFKmL-C(dense) + mean",17,2,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + mean",17,2,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + mean",17,2,"V03",1,NA
"Epilepsy","MFKmL-C + mean",17,2,"V01",1,NA
"Epilepsy","MFKmL-C + mean",17,2,"V02",1,NA
"Epilepsy","MFKmL-C + mean",17,2,"V03",1,NA
"Epilepsy","DTW + DBA",17,2,"V01",1,NA
"Epilepsy","DTW + DBA",17,2,"V02",1,NA
"Epilepsy","DTW + DBA",17,2,"V03",1,NA
"Epilepsy","Euclid + centroid",17,2,"V01",1,NA
"Epilepsy","Euclid + centroid",17,2,"V02",1,NA
"Epilepsy","Euclid + centroid",17,2,"V03",1,NA
"Epilepsy","SFKmL-C + mean",17,2,"V01",0.0548059387008431,NA
"Epilepsy","SFKmL-C + mean",17,2,"V02",0.983762290640204,NA
"Epilepsy","SFKmL-C + mean",17,2,"V03",0.170903670520731,NA
"Epilepsy","SFKmL-C(dense) + kNN",17,2,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + kNN",17,2,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + kNN",17,2,"V03",1,NA
"Epilepsy","MFKmL-C + kNN",17,2,"V01",1,NA
"Epilepsy","MFKmL-C + kNN",17,2,"V02",1,NA
"Epilepsy","MFKmL-C + kNN",17,2,"V03",1,NA
"Epilepsy","DTW + kNN",17,2,"V01",1,NA
"Epilepsy","DTW + kNN",17,2,"V02",1,NA
"Epilepsy","DTW + kNN",17,2,"V03",1,NA
"Epilepsy","Euclid + kNN",17,2,"V01",1,NA
"Epilepsy","Euclid + kNN",17,2,"V02",1,NA
"Epilepsy","Euclid + kNN",17,2,"V03",1,NA
"Epilepsy","SFKmL-C + kNN",17,2,"V01",0.0548059387008431,NA
"Epilepsy","SFKmL-C + kNN",17,2,"V02",0.983762290640204,NA
"Epilepsy","SFKmL-C + kNN",17,2,"V03",0.170903670520731,NA
"Epilepsy","SFKmL-C(dense) + SVM",17,2,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + SVM",17,2,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + SVM",17,2,"V03",1,NA
"Epilepsy","MFKmL-C + SVM",17,2,"V01",1,NA
"Epilepsy","MFKmL-C + SVM",17,2,"V02",1,NA
"Epilepsy","MFKmL-C + SVM",17,2,"V03",1,NA
"Epilepsy","DTW + SVM",17,2,"V01",1,NA
"Epilepsy","DTW + SVM",17,2,"V02",1,NA
"Epilepsy","DTW + SVM",17,2,"V03",1,NA
"Epilepsy","Euclid + SVM",17,2,"V01",1,NA
"Epilepsy","Euclid + SVM",17,2,"V02",1,NA
"Epilepsy","Euclid + SVM",17,2,"V03",1,NA
"Epilepsy","SFKmL-C + SVM",17,2,"V01",0.0548059387008431,NA
"Epilepsy","SFKmL-C + SVM",17,2,"V02",0.983762290640204,NA
"Epilepsy","SFKmL-C + SVM",17,2,"V03",0.170903670520731,NA
"Epilepsy","SFKmL-C(dense) + kFDA",17,2,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + kFDA",17,2,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + kFDA",17,2,"V03",1,NA
"Epilepsy","MFKmL-C + kFDA",17,2,"V01",1,NA
"Epilepsy","MFKmL-C + kFDA",17,2,"V02",1,NA
"Epilepsy","MFKmL-C + kFDA",17,2,"V03",1,NA
"Epilepsy","DTW + kFDA",17,2,"V01",1,NA
"Epilepsy","DTW + kFDA",17,2,"V02",1,NA
"Epilepsy","DTW + kFDA",17,2,"V03",1,NA
"Epilepsy","Euclid + kFDA",17,2,"V01",1,NA
"Epilepsy","Euclid + kFDA",17,2,"V02",1,NA
"Epilepsy","Euclid + kFDA",17,2,"V03",1,NA
"Epilepsy","SFKmL-C + kFDA",17,2,"V01",0.0548059387008431,NA
"Epilepsy","SFKmL-C + kFDA",17,2,"V02",0.983762290640204,NA
"Epilepsy","SFKmL-C + kFDA",17,2,"V03",0.170903670520731,NA
"Epilepsy","SFKmL-C(gap) + medoid",17,3,"V01",0.51423575389303,NA
"Epilepsy","SFKmL-C(gap) + medoid",17,3,"V02",0.71074722300261,NA
"Epilepsy","SFKmL-C(gap) + medoid",17,3,"V03",0.479999973345984,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",17,3,"V01",0.020204124149661,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",17,3,"V02",0.999795875850338,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",17,3,"V03",0,NA
"Epilepsy","1NN-Euclid",17,3,"V01",1,NA
"Epilepsy","1NN-Euclid",17,3,"V02",1,NA
"Epilepsy","1NN-Euclid",17,3,"V03",1,NA
"Epilepsy","1NN-DTW",17,3,"V01",1,NA
"Epilepsy","1NN-DTW",17,3,"V02",1,NA
"Epilepsy","1NN-DTW",17,3,"V03",1,NA
"Epilepsy","DistSpace-Frechet",17,3,"V01",0.183282524608899,NA
"Epilepsy","DistSpace-Frechet",17,3,"V02",0.982069739858454,NA
"Epilepsy","DistSpace-Frechet",17,3,"V03",0.0441196353944263,NA
"Epilepsy","SFKmL-C(dense) + medoid",17,3,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + medoid",17,3,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + medoid",17,3,"V03",1,NA
"Epilepsy","MFKmL-C + medoid",17,3,"V01",1,NA
"Epilepsy","MFKmL-C + medoid",17,3,"V02",1,NA
"Epilepsy","MFKmL-C + medoid",17,3,"V03",1,NA
"Epilepsy","DTW + medoid",17,3,"V01",1,NA
"Epilepsy","DTW + medoid",17,3,"V02",1,NA
"Epilepsy","DTW + medoid",17,3,"V03",1,NA
"Epilepsy","Euclid + medoid",17,3,"V01",1,NA
"Epilepsy","Euclid + medoid",17,3,"V02",1,NA
"Epilepsy","Euclid + medoid",17,3,"V03",1,NA
"Epilepsy","SFKmL-C + medoid",17,3,"V01",0.183282524608899,NA
"Epilepsy","SFKmL-C + medoid",17,3,"V02",0.982069739858454,NA
"Epilepsy","SFKmL-C + medoid",17,3,"V03",0.0441196353944263,NA
"Epilepsy","SFKmL-C(dense) + mean",17,3,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + mean",17,3,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + mean",17,3,"V03",1,NA
"Epilepsy","MFKmL-C + mean",17,3,"V01",1,NA
"Epilepsy","MFKmL-C + mean",17,3,"V02",1,NA
"Epilepsy","MFKmL-C + mean",17,3,"V03",1,NA
"Epilepsy","DTW + DBA",17,3,"V01",1,NA
"Epilepsy","DTW + DBA",17,3,"V02",1,NA
"Epilepsy","DTW + DBA",17,3,"V03",1,NA
"Epilepsy","Euclid + centroid",17,3,"V01",1,NA
"Epilepsy","Euclid + centroid",17,3,"V02",1,NA
"Epilepsy","Euclid + centroid",17,3,"V03",1,NA
"Epilepsy","SFKmL-C + mean",17,3,"V01",0.183282524608899,NA
"Epilepsy","SFKmL-C + mean",17,3,"V02",0.982069739858454,NA
"Epilepsy","SFKmL-C + mean",17,3,"V03",0.0441196353944263,NA
"Epilepsy","SFKmL-C(dense) + kNN",17,3,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + kNN",17,3,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + kNN",17,3,"V03",1,NA
"Epilepsy","MFKmL-C + kNN",17,3,"V01",1,NA
"Epilepsy","MFKmL-C + kNN",17,3,"V02",1,NA
"Epilepsy","MFKmL-C + kNN",17,3,"V03",1,NA
"Epilepsy","DTW + kNN",17,3,"V01",1,NA
"Epilepsy","DTW + kNN",17,3,"V02",1,NA
"Epilepsy","DTW + kNN",17,3,"V03",1,NA
"Epilepsy","Euclid + kNN",17,3,"V01",1,NA
"Epilepsy","Euclid + kNN",17,3,"V02",1,NA
"Epilepsy","Euclid + kNN",17,3,"V03",1,NA
"Epilepsy","SFKmL-C + kNN",17,3,"V01",0.183282524608899,NA
"Epilepsy","SFKmL-C + kNN",17,3,"V02",0.982069739858454,NA
"Epilepsy","SFKmL-C + kNN",17,3,"V03",0.0441196353944263,NA
"Epilepsy","SFKmL-C(dense) + SVM",17,3,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + SVM",17,3,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + SVM",17,3,"V03",1,NA
"Epilepsy","MFKmL-C + SVM",17,3,"V01",1,NA
"Epilepsy","MFKmL-C + SVM",17,3,"V02",1,NA
"Epilepsy","MFKmL-C + SVM",17,3,"V03",1,NA
"Epilepsy","DTW + SVM",17,3,"V01",1,NA
"Epilepsy","DTW + SVM",17,3,"V02",1,NA
"Epilepsy","DTW + SVM",17,3,"V03",1,NA
"Epilepsy","Euclid + SVM",17,3,"V01",1,NA
"Epilepsy","Euclid + SVM",17,3,"V02",1,NA
"Epilepsy","Euclid + SVM",17,3,"V03",1,NA
"Epilepsy","SFKmL-C + SVM",17,3,"V01",0.183282524608899,NA
"Epilepsy","SFKmL-C + SVM",17,3,"V02",0.982069739858454,NA
"Epilepsy","SFKmL-C + SVM",17,3,"V03",0.0441196353944263,NA
"Epilepsy","SFKmL-C(dense) + kFDA",17,3,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + kFDA",17,3,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + kFDA",17,3,"V03",1,NA
"Epilepsy","MFKmL-C + kFDA",17,3,"V01",1,NA
"Epilepsy","MFKmL-C + kFDA",17,3,"V02",1,NA
"Epilepsy","MFKmL-C + kFDA",17,3,"V03",1,NA
"Epilepsy","DTW + kFDA",17,3,"V01",1,NA
"Epilepsy","DTW + kFDA",17,3,"V02",1,NA
"Epilepsy","DTW + kFDA",17,3,"V03",1,NA
"Epilepsy","Euclid + kFDA",17,3,"V01",1,NA
"Epilepsy","Euclid + kFDA",17,3,"V02",1,NA
"Epilepsy","Euclid + kFDA",17,3,"V03",1,NA
"Epilepsy","SFKmL-C + kFDA",17,3,"V01",0.183282524608899,NA
"Epilepsy","SFKmL-C + kFDA",17,3,"V02",0.982069739858454,NA
"Epilepsy","SFKmL-C + kFDA",17,3,"V03",0.0441196353944263,NA
"Epilepsy","SFKmL-C(gap) + medoid",17,4,"V01",0.486348300622482,NA
