"base","seed","fold","n_noise","distance","p","n_sel","k_sel","acc","bal_acc","macro_prec","macro_rec","macro_f1","micro_f1","kappa","auc","logloss","brier"
"Setting3",2,5,16,"MFCL",19,2,1,0.611111111111111,0.611111111111111,0.595238095238095,0.611111111111111,0.594871794871795,0.611111111111111,0.416666666666667,NA,13.4317463757986,0.777777777777778
"Setting3",3,1,0,"SFCL",3,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",3,1,0,"MFCL",3,2,1,0.722222222222222,0.722222222222222,0.740740740740741,0.722222222222222,0.703703703703704,0.722222222222222,0.583333333333333,NA,9.59410455414186,0.555555555555556
"Setting3",3,2,0,"SFCL",3,2,1,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.833333333333333,NA,3.83764182165674,0.222222222222222
"Setting3",3,2,0,"MFCL",3,2,1,0.611111111111111,0.611111111111111,0.592592592592593,0.611111111111111,0.585185185185185,0.611111111111111,0.416666666666667,NA,13.4317463757986,0.777777777777778
"Setting3",3,3,0,"SFCL",3,2,3,1,1,1,1,1,1,1,NA,0,0
"Setting3",3,3,0,"MFCL",3,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",3,4,0,"SFCL",3,2,9,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.126135733423197,0.0740740740740741
"Setting3",3,4,0,"MFCL",3,2,1,0.888888888888889,0.888888888888889,0.916666666666667,0.888888888888889,0.885714285714286,0.888888888888889,0.833333333333333,NA,3.83764182165674,0.222222222222222
"Setting3",3,5,0,"SFCL",3,2,11,1,1,1,1,1,1,1,NA,0.0640795059509832,0.0348943985307622
"Setting3",3,5,0,"MFCL",3,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting3",3,1,2,"SFCL",5,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",3,1,2,"MFCL",5,2,3,0.777777777777778,0.777777777777778,0.774603174603175,0.777777777777778,0.772338772338772,0.777777777777778,0.666666666666667,NA,2.23707799497578,0.320987654320988
"Setting3",3,2,2,"SFCL",5,2,1,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.833333333333333,NA,3.83764182165674,0.222222222222222
"Setting3",3,2,2,"MFCL",5,2,1,0.611111111111111,0.611111111111111,0.592592592592593,0.611111111111111,0.585185185185185,0.611111111111111,0.416666666666667,NA,13.4317463757986,0.777777777777778
"Setting3",3,3,2,"SFCL",5,2,3,1,1,1,1,1,1,1,NA,0,0
"Setting3",3,3,2,"MFCL",5,2,3,0.555555555555556,0.555555555555556,0.448484848484848,0.555555555555556,0.477718360071301,0.555555555555556,0.333333333333333,NA,7.96447138614064,0.617283950617284
"Setting3",3,4,2,"SFCL",5,2,7,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.115547673420281,0.0748299319727891
"Setting3",3,4,2,"MFCL",5,2,1,0.611111111111111,0.611111111111111,0.605555555555556,0.611111111111111,0.587878787878788,0.611111111111111,0.416666666666667,NA,13.4317463757986,0.777777777777778
"Setting3",3,5,2,"SFCL",5,2,11,1,1,1,1,1,1,1,NA,0.0726434326080531,0.0431588613406795
"Setting3",3,5,2,"MFCL",5,2,1,0.888888888888889,0.888888888888889,0.896825396825397,0.888888888888889,0.888500388500388,0.888888888888889,0.833333333333333,NA,3.83764182165674,0.222222222222222
"Setting3",3,1,4,"SFCL",7,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",3,1,4,"MFCL",7,2,1,0.722222222222222,0.722222222222222,0.716666666666667,0.722222222222222,0.70995670995671,0.722222222222222,0.583333333333333,NA,9.59410455414186,0.555555555555556
"Setting3",3,2,4,"SFCL",7,2,1,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.833333333333333,NA,3.83764182165674,0.222222222222222
"Setting3",3,2,4,"MFCL",7,2,1,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.657142857142857,0.666666666666667,0.5,NA,11.5129254649702,0.666666666666667
"Setting3",3,3,4,"SFCL",7,2,3,1,1,1,1,1,1,1,NA,0,0
"Setting3",3,3,4,"MFCL",7,2,1,0.722222222222222,0.722222222222222,0.736111111111111,0.722222222222222,0.715873015873016,0.722222222222222,0.583333333333333,NA,9.59410455414186,0.555555555555556
"Setting3",3,4,4,"SFCL",7,2,3,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.0835598553764597,0.0617283950617284
"Setting3",3,4,4,"MFCL",7,2,5,0.722222222222222,0.722222222222222,0.791666666666667,0.722222222222222,0.69047619047619,0.722222222222222,0.583333333333333,NA,0.472119978483517,0.32
"Setting3",3,5,4,"SFCL",7,2,11,1,1,1,1,1,1,1,NA,0.0480971685925509,0.0238751147842057
"Setting3",3,5,4,"MFCL",7,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting3",3,1,8,"SFCL",11,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",3,1,8,"MFCL",11,2,1,0.722222222222222,0.722222222222222,0.796296296296296,0.722222222222222,0.722222222222222,0.722222222222222,0.583333333333333,NA,9.59410455414186,0.555555555555556
"Setting3",3,2,8,"SFCL",11,2,1,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.833333333333333,NA,3.83764182165674,0.222222222222222
"Setting3",3,2,8,"MFCL",11,2,1,0.777777777777778,0.777777777777778,0.774603174603175,0.777777777777778,0.772338772338772,0.777777777777778,0.666666666666667,NA,7.67528364331349,0.444444444444444
"Setting3",3,3,8,"SFCL",11,2,3,1,1,1,1,1,1,1,NA,0,0
"Setting3",3,3,8,"MFCL",11,2,7,0.611111111111111,0.611111111111111,0.82051282051282,0.611111111111111,0.599415204678363,0.611111111111111,0.416666666666667,NA,2.5262851724602,0.485260770975057
"Setting3",3,4,8,"SFCL",11,2,3,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.0835598553764597,0.0617283950617284
"Setting3",3,4,8,"MFCL",11,2,1,0.611111111111111,0.611111111111111,0.583333333333333,0.611111111111111,0.55952380952381,0.611111111111111,0.416666666666667,NA,13.4317463757986,0.777777777777778
"Setting3",3,5,8,"SFCL",11,2,11,1,1,1,1,1,1,1,NA,0.0726434326080531,0.0431588613406795
"Setting3",3,5,8,"MFCL",11,2,1,0.777777777777778,0.777777777777778,0.821428571428571,0.777777777777778,0.764346764346764,0.777777777777778,0.666666666666667,NA,7.67528364331349,0.444444444444444
"Setting3",3,1,16,"SFCL",19,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",3,1,16,"MFCL",19,2,7,0.555555555555556,0.555555555555556,0.644444444444444,0.555555555555556,0.527777777777778,0.555555555555556,0.333333333333333,NA,2.51661157303855,0.458049886621315
"Setting3",3,2,16,"SFCL",19,2,1,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.833333333333333,NA,3.83764182165674,0.222222222222222
"Setting3",3,2,16,"MFCL",19,2,7,0.666666666666667,0.666666666666667,0.733333333333333,0.666666666666667,0.654040404040404,0.666666666666667,0.5,NA,0.567391036213683,0.380952380952381
"Setting3",3,3,16,"SFCL",19,2,3,1,1,1,1,1,1,1,NA,0,0
"Setting3",3,3,16,"MFCL",19,2,9,0.555555555555556,0.555555555555556,0.666666666666667,0.555555555555556,0.522222222222222,0.555555555555556,0.333333333333333,NA,0.813307478469386,0.50480109739369
"Setting3",3,4,16,"SFCL",19,2,3,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.0835598553764597,0.0617283950617284
"Setting3",3,4,16,"MFCL",19,2,9,0.611111111111111,0.611111111111111,0.605555555555556,0.611111111111111,0.587878787878788,0.611111111111111,0.416666666666667,NA,2.54902634118641,0.448559670781893
"Setting3",3,5,16,"SFCL",19,2,11,1,1,1,1,1,1,1,NA,0.0533921785816801,0.0247933884297521
"Setting3",3,5,16,"MFCL",19,2,1,0.777777777777778,0.777777777777778,0.821428571428571,0.777777777777778,0.764346764346764,0.777777777777778,0.666666666666667,NA,7.67528364331349,0.444444444444444
"Setting3",4,1,0,"SFCL",3,2,3,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.106085694715802,0.0740740740740741
"Setting3",4,1,0,"MFCL",3,2,7,0.833333333333333,0.833333333333333,0.85,0.833333333333333,0.831168831168831,0.833333333333333,0.75,NA,0.495772668843336,0.301587301587302
"Setting3",4,2,0,"SFCL",3,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting3",4,2,0,"MFCL",3,2,1,0.777777777777778,0.777777777777778,0.827380952380952,0.777777777777778,0.768009768009768,0.777777777777778,0.666666666666667,NA,7.67528364331349,0.444444444444444
"Setting3",4,3,0,"SFCL",3,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting3",4,3,0,"MFCL",3,2,1,0.777777777777778,0.777777777777778,0.821428571428571,0.777777777777778,0.764346764346764,0.777777777777778,0.666666666666667,NA,7.67528364331349,0.444444444444444
"Setting3",4,4,0,"SFCL",3,2,3,1,1,1,1,1,1,1,NA,0.0225258393393425,0.0123456790123457
"Setting3",4,4,0,"MFCL",3,2,1,0.833333333333333,0.833333333333333,0.83015873015873,0.833333333333333,0.827894327894328,0.833333333333333,0.75,NA,5.75646273248511,0.333333333333333
"Setting3",4,5,0,"SFCL",3,3,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",4,5,0,"MFCL",3,3,1,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.763492063492063,0.777777777777778,0.666666666666667,NA,7.67528364331349,0.444444444444444
"Setting3",4,1,2,"SFCL",5,5,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",4,1,2,"MFCL",5,5,1,0.777777777777778,0.777777777777778,0.808333333333333,0.777777777777778,0.783549783549784,0.777777777777778,0.666666666666667,NA,7.67528364331349,0.444444444444444
"Setting3",4,2,2,"SFCL",5,3,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",4,2,2,"MFCL",5,3,1,0.722222222222222,0.722222222222222,0.773809523809524,0.722222222222222,0.713064713064713,0.722222222222222,0.583333333333333,NA,9.59410455414186,0.555555555555556
"Setting3",4,3,2,"SFCL",5,3,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",4,3,2,"MFCL",5,3,1,0.611111111111111,0.611111111111111,0.708994708994709,0.611111111111111,0.594017094017094,0.611111111111111,0.416666666666667,NA,13.4317463757986,0.777777777777778
"Setting3",4,4,2,"SFCL",5,2,3,1,1,1,1,1,1,1,NA,0.0225258393393425,0.0123456790123457
"Setting3",4,4,2,"MFCL",5,2,1,0.722222222222222,0.722222222222222,0.761904761904762,0.722222222222222,0.728205128205128,0.722222222222222,0.583333333333333,NA,9.59410455414186,0.555555555555556
"Setting3",4,5,2,"SFCL",5,3,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",4,5,2,"MFCL",5,3,1,0.722222222222222,0.722222222222222,0.726190476190476,0.722222222222222,0.712820512820513,0.722222222222222,0.583333333333333,NA,9.59410455414186,0.555555555555556
"Setting3",4,1,4,"SFCL",7,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting3",4,1,4,"MFCL",7,2,3,0.666666666666667,0.666666666666667,0.672222222222222,0.666666666666667,0.648484848484848,0.666666666666667,0.5,NA,2.26904266969264,0.358024691358025
"Setting3",4,2,4,"SFCL",7,3,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",4,2,4,"MFCL",7,3,1,0.555555555555556,0.555555555555556,0.552910052910053,0.555555555555556,0.517521367521367,0.555555555555556,0.333333333333333,NA,15.350567286627,0.888888888888889
"Setting3",4,3,4,"SFCL",7,3,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",4,3,4,"MFCL",7,3,5,0.444444444444444,0.444444444444444,0.476190476190476,0.444444444444444,0.366666666666667,0.444444444444444,0.166666666666667,NA,4.39759726891317,0.595555555555556
"Setting3",4,4,4,"SFCL",7,2,3,1,1,1,1,1,1,1,NA,0.0225258393393425,0.0123456790123457
"Setting3",4,4,4,"MFCL",7,2,9,0.722222222222222,0.722222222222222,0.804232804232804,0.722222222222222,0.696581196581197,0.722222222222222,0.583333333333333,NA,0.540792213000585,0.353909465020576
"Setting3",4,5,4,"SFCL",7,7,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",4,5,4,"MFCL",7,7,9,0.666666666666667,0.666666666666667,0.785714285714286,0.666666666666667,0.611263736263736,0.666666666666667,0.5,NA,2.48774486124099,0.458161865569273
"Setting3",4,1,8,"SFCL",11,2,3,1,1,1,1,1,1,1,NA,0.0450516786786849,0.0246913580246914
"Setting3",4,1,8,"MFCL",11,2,5,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.637037037037037,0.666666666666667,0.5,NA,2.41119884006677,0.382222222222222
"Setting3",4,2,8,"SFCL",11,3,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",4,2,8,"MFCL",11,3,1,0.666666666666667,0.666666666666667,0.655555555555556,0.666666666666667,0.642424242424242,0.666666666666667,0.5,NA,11.5129254649702,0.666666666666667
"Setting3",4,3,8,"SFCL",11,10,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",4,3,8,"MFCL",11,10,1,0.555555555555556,0.555555555555556,0.648484848484848,0.555555555555556,0.523172905525847,0.555555555555556,0.333333333333333,NA,15.350567286627,0.888888888888889
"Setting3",4,4,8,"SFCL",11,3,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",4,4,8,"MFCL",11,3,1,0.555555555555556,0.555555555555556,0.433333333333333,0.555555555555556,0.464646464646465,0.555555555555556,0.333333333333333,NA,15.350567286627,0.888888888888889
"Setting3",4,5,8,"SFCL",11,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",4,5,8,"MFCL",11,2,5,0.555555555555556,0.555555555555556,0.676190476190476,0.555555555555556,0.499084249084249,0.555555555555556,0.333333333333333,NA,4.34241661485704,0.537777777777778
"Setting3",4,1,16,"SFCL",19,19,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",4,1,16,"MFCL",19,19,11,0.666666666666667,0.666666666666667,0.833333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.5,NA,0.701687871263985,0.428833792470156
"Setting3",4,2,16,"SFCL",19,19,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",4,2,16,"MFCL",19,19,5,0.444444444444444,0.444444444444444,0.277056277056277,0.444444444444444,0.337858220211161,0.444444444444444,0.166666666666667,NA,2.67226754534606,0.573333333333333
"Setting3",4,3,16,"SFCL",19,12,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",4,3,16,"MFCL",19,12,7,0.666666666666667,0.666666666666667,0.733333333333333,0.666666666666667,0.654040404040404,0.666666666666667,0.5,NA,2.44613872162391,0.419501133786848
"Setting3",4,4,16,"SFCL",19,19,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",4,4,16,"MFCL",19,19,7,0.666666666666667,0.666666666666667,0.732142857142857,0.666666666666667,0.665445665445665,0.666666666666667,0.5,NA,0.690604584243625,0.458049886621315
"Setting3",4,5,16,"SFCL",19,15,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",4,5,16,"MFCL",19,15,9,0.666666666666667,0.666666666666667,0.75,0.666666666666667,0.642857142857143,0.666666666666667,0.5,NA,0.608617194926911,0.353909465020576
"Setting3",5,1,0,"SFCL",3,2,3,1,1,1,1,1,1,1,NA,0.0225258393393425,0.0123456790123457
"Setting3",5,1,0,"MFCL",3,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting3",5,2,0,"SFCL",3,2,5,1,1,1,1,1,1,1,NA,0.0531729292441339,0.0266666666666667
"Setting3",5,2,0,"MFCL",3,2,1,0.833333333333333,0.833333333333333,0.83015873015873,0.833333333333333,0.827894327894328,0.833333333333333,0.75,NA,5.75646273248511,0.333333333333333
"Setting3",5,3,0,"SFCL",3,2,3,1,1,1,1,1,1,1,NA,0.0225258393393425,0.0123456790123457
"Setting3",5,3,0,"MFCL",3,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting3",5,4,0,"SFCL",3,2,3,1,1,1,1,1,1,1,NA,0.0450516786786849,0.0246913580246914
"Setting3",5,4,0,"MFCL",3,2,1,0.888888888888889,0.888888888888889,0.896825396825397,0.888888888888889,0.888500388500388,0.888888888888889,0.833333333333333,NA,3.83764182165674,0.222222222222222
"Setting3",5,5,0,"SFCL",3,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",5,5,0,"MFCL",3,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting3",5,1,2,"SFCL",5,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",5,1,2,"MFCL",5,2,1,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.833333333333333,NA,3.83764182165674,0.222222222222222
"Setting3",5,2,2,"SFCL",5,2,5,1,1,1,1,1,1,1,NA,0.0531729292441339,0.0266666666666667
"Setting3",5,2,2,"MFCL",5,2,1,0.777777777777778,0.777777777777778,0.805555555555556,0.777777777777778,0.774603174603175,0.777777777777778,0.666666666666667,NA,7.67528364331349,0.444444444444444
"Setting3",5,3,2,"SFCL",5,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",5,3,2,"MFCL",5,2,3,0.833333333333333,0.833333333333333,0.869047619047619,0.833333333333333,0.815628815628816,0.833333333333333,0.75,NA,0.408360441504776,0.271604938271605
"Setting3",5,4,2,"SFCL",5,2,3,1,1,1,1,1,1,1,NA,0.0450516786786849,0.0246913580246914
"Setting3",5,4,2,"MFCL",5,2,1,0.666666666666667,0.666666666666667,0.694444444444444,0.666666666666667,0.668253968253968,0.666666666666667,0.5,NA,11.5129254649702,0.666666666666667
"Setting3",5,5,2,"SFCL",5,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",5,5,2,"MFCL",5,2,5,0.777777777777778,0.777777777777778,0.805555555555556,0.777777777777778,0.774603174603175,0.777777777777778,0.666666666666667,NA,0.408818073861941,0.28
"Setting3",5,1,4,"SFCL",7,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",5,1,4,"MFCL",7,2,1,0.555555555555556,0.555555555555556,0.549206349206349,0.555555555555556,0.549339549339549,0.555555555555556,0.333333333333333,NA,15.350567286627,0.888888888888889
"Setting3",5,2,4,"SFCL",7,2,5,1,1,1,1,1,1,1,NA,0.0531729292441339,0.0266666666666667
"Setting3",5,2,4,"MFCL",7,2,1,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.666666666666667,NA,7.67528364331349,0.444444444444444
"Setting3",5,3,4,"SFCL",7,2,3,1,1,1,1,1,1,1,NA,0.0225258393393425,0.0123456790123457
"Setting3",5,3,4,"MFCL",7,2,3,0.777777777777778,0.777777777777778,0.805555555555556,0.777777777777778,0.76969696969697,0.777777777777778,0.666666666666667,NA,0.356765260845181,0.259259259259259
"Setting3",5,4,4,"SFCL",7,3,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",5,4,4,"MFCL",7,3,3,0.777777777777778,0.777777777777778,0.821428571428571,0.777777777777778,0.764346764346764,0.777777777777778,0.666666666666667,NA,4.09486488976703,0.382716049382716
"Setting3",5,5,4,"SFCL",7,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",5,5,4,"MFCL",7,2,3,0.722222222222222,0.722222222222222,0.804232804232804,0.722222222222222,0.696581196581197,0.722222222222222,0.583333333333333,NA,2.25306033233421,0.358024691358025
"Setting3",5,1,8,"SFCL",11,2,3,1,1,1,1,1,1,1,NA,0.0225258393393425,0.0123456790123457
"Setting3",5,1,8,"MFCL",11,2,7,0.722222222222222,0.722222222222222,0.755555555555556,0.722222222222222,0.715151515151515,0.722222222222222,0.583333333333333,NA,0.619441592829066,0.387755102040816
"Setting3",5,2,8,"SFCL",11,2,5,1,1,1,1,1,1,1,NA,0.0531729292441339,0.0266666666666667
"Setting3",5,2,8,"MFCL",11,2,7,0.722222222222222,0.722222222222222,0.715873015873016,0.722222222222222,0.716006216006216,0.722222222222222,0.583333333333333,NA,2.42990892035718,0.421768707482993
"Setting3",5,3,8,"SFCL",11,2,3,1,1,1,1,1,1,1,NA,0.0225258393393425,0.0123456790123457
"Setting3",5,3,8,"MFCL",11,2,7,0.833333333333333,0.833333333333333,0.888888888888889,0.833333333333333,0.836363636363636,0.833333333333333,0.75,NA,0.402526514181056,0.231292517006803
"Setting3",5,4,8,"SFCL",11,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",5,4,8,"MFCL",11,2,7,0.555555555555556,0.555555555555556,0.648484848484848,0.555555555555556,0.523172905525847,0.555555555555556,0.333333333333333,NA,0.806129114336949,0.528344671201814
"Setting3",5,5,8,"SFCL",11,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",5,5,8,"MFCL",11,2,5,0.722222222222222,0.722222222222222,0.755555555555556,0.722222222222222,0.715151515151515,0.722222222222222,0.583333333333333,NA,2.41573461723569,0.422222222222222
"Setting3",5,1,16,"SFCL",19,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",5,1,16,"MFCL",19,2,7,0.5,0.5,0.581818181818182,0.5,0.462566844919786,0.5,0.25,NA,0.82437934027984,0.537414965986395
"Setting3",5,2,16,"SFCL",19,2,5,1,1,1,1,1,1,1,NA,0.0531729292441339,0.0266666666666667
"Setting3",5,2,16,"MFCL",19,2,1,0.555555555555556,0.555555555555556,0.633333333333333,0.555555555555556,0.551767676767677,0.555555555555556,0.333333333333333,NA,15.350567286627,0.888888888888889
"Setting3",5,3,16,"SFCL",19,2,3,1,1,1,1,1,1,1,NA,0.0225258393393425,0.0123456790123457
"Setting3",5,3,16,"MFCL",19,2,1,0.611111111111111,0.611111111111111,0.737373737373737,0.611111111111111,0.552754435107376,0.611111111111111,0.416666666666667,NA,13.4317463757986,0.777777777777778
"Setting3",5,4,16,"SFCL",19,2,3,1,1,1,1,1,1,1,NA,0.0450516786786849,0.0246913580246914
"Setting3",5,4,16,"MFCL",19,2,3,0.5,0.5,0.633333333333333,0.5,0.438672438672439,0.5,0.25,NA,9.9283439756477,0.679012345679012
