"dataset","seed","fold","distance","gamma_mult","acc","bal_acc","macro_prec","macro_rec","macro_f1","micro_f1","kappa","auc","logloss","brier"
"japanese_vowels",2,5,"SFCL",0.25,0.975806451612903,0.974537037037037,0.976388888888889,0.974537037037037,0.974292209955628,0.975806451612903,0.972531935317138,NA,1.5775813942557,0.707342833284739
"japanese_vowels",2,5,"SFCL",0.5,0.959677419354839,0.956018518518518,0.961146723646724,0.956018518518518,0.953911238825032,0.959677419354839,0.954216511593561,NA,1.58513994487898,0.709979841629572
"japanese_vowels",2,5,"SFCL",1,0.935483870967742,0.931827331283853,0.940367258014317,0.931827331283853,0.92778768780382,0.935483870967742,0.926778860348391,NA,1.60146361096835,0.715949350678479
"japanese_vowels",2,5,"SFCL",2,0.959677419354839,0.956018518518518,0.96311858076564,0.956018518518518,0.954343434343434,0.959677419354839,0.95421989219523,NA,1.58398117019537,0.709529525329349
"japanese_vowels",2,5,"SFCL",4,0.959677419354839,0.958664021164021,0.965204457851517,0.958664021164021,0.959627645797859,0.959677419354839,0.954192833394902,NA,1.56777134386585,0.703221129862983
"japanese_vowels",2,5,"SFCL",8,0.959677419354839,0.952020202020202,0.96494772284246,0.952020202020202,0.955379741586638,0.959677419354839,0.954172518294035,NA,1.52146371097834,0.684908920341638
"japanese_vowels",2,5,"MFCL",0.125,0.951612903225806,0.952660664617186,0.952660664617186,0.952660664617186,0.952294685990338,0.951612903225806,0.945071982281285,NA,1.66328886437429,0.737541169955143
"japanese_vowels",2,5,"MFCL",0.25,0.951612903225806,0.948232323232323,0.950396825396825,0.948232323232323,0.948073245471446,0.951612903225806,0.94503952131196,NA,1.66191528429086,0.737079632347751
"japanese_vowels",2,5,"MFCL",0.5,0.951612903225806,0.948232323232323,0.950396825396825,0.948232323232323,0.948073245471446,0.951612903225806,0.94503952131196,NA,1.65832947462168,0.735749478882645
"japanese_vowels",2,5,"MFCL",1,0.919354838709677,0.917376403789447,0.924885316445419,0.917376403789447,0.918485842856991,0.919354838709677,0.908419497784343,NA,1.6609752163647,0.736082318933896
"japanese_vowels",2,5,"MFCL",2,0.92741935483871,0.919050756007278,0.931831339621195,0.919050756007278,0.921583325984067,0.92741935483871,0.917522725593082,NA,1.64613732311023,0.730609679946197
"japanese_vowels",2,5,"MFCL",4,0.895161290322581,0.896163719533285,0.902192578663167,0.896163719533285,0.895879124754172,0.895161290322581,0.881094637456664,NA,1.637434953962,0.727355945576185
"japanese_vowels",2,5,"MFCL",8,0.92741935483871,0.930023478936522,0.934934201600868,0.930023478936522,0.928741274752093,0.92741935483871,0.917674830333432,NA,1.59421897947176,0.711030029107472
"japanese_vowels",3,1,"SFCL",0.125,0.930769230769231,0.93515466015466,0.934047197474307,0.93515466015466,0.933900119728766,0.930769230769231,0.921539699570815,NA,1.56501753534631,0.701524810789236
"japanese_vowels",3,1,"SFCL",0.25,0.930769230769231,0.93515466015466,0.935878699305809,0.93515466015466,0.934242000070646,0.930769230769231,0.92154496077248,NA,1.57022814370306,0.703409111720868
"japanese_vowels",3,1,"SFCL",0.5,0.938461538461538,0.939535002035002,0.937475142078723,0.939535002035002,0.937442958513983,0.938461538461538,0.930248155600268,NA,1.57887917000165,0.706517572684048
