"dataset","seed","fold","n_var","k_sel","acc","bal_acc","macro_prec","macro_rec","macro_f1","micro_f1","kappa","auc","logloss","brier"
"japanese_vowels",17,5,3,5,0.895161290322581,0.893259417715939,0.896828110161443,0.893259417715939,0.89183828309588,0.895161290322581,0.88088376560999,NA,1.01071766591184,0.144516129032258
"japanese_vowels",17,5,4,7,0.935483870967742,0.924695674695675,0.943011695906433,0.924695674695675,0.928620787768188,0.935483870967742,0.926567473536161,NA,0.984589241740978,0.114219881500987
"japanese_vowels",17,5,5,3,0.943548387096774,0.931688681688682,0.940789473684211,0.931688681688682,0.93307017157448,0.943548387096774,0.935798816568047,NA,0.404054826664822,0.0985663082437276
"japanese_vowels",17,5,6,1,0.919354838709677,0.912259037259037,0.924463937621832,0.912259037259037,0.915654939084891,0.919354838709677,0.908405968385286,NA,2.78538519313796,0.161290322580645
"japanese_vowels",17,5,7,1,0.92741935483871,0.921518296518297,0.940740740740741,0.921518296518297,0.928312543046843,0.92741935483871,0.917498336660013,NA,2.50684667382416,0.145161290322581
"japanese_vowels",17,5,8,1,0.983870967741935,0.982804232804233,0.987654320987654,0.982804232804233,0.984517908075737,0.983870967741935,0.981681193677057,NA,0.557077038627592,0.032258064516129
"japanese_vowels",17,5,9,1,0.959677419354839,0.95876335821988,0.964285714285714,0.95876335821988,0.959570795575342,0.959677419354839,0.954226651901071,NA,1.39269259656898,0.0806451612903226
"japanese_vowels",17,5,10,1,0.935483870967742,0.930856080312602,0.942070275403609,0.930856080312602,0.933311186934375,0.935483870967742,0.926724774708229,NA,2.22830815451037,0.129032258064516
"japanese_vowels",17,5,11,1,0.975806451612903,0.973695286195286,0.977668845315904,0.973695286195286,0.974946148859192,0.975806451612903,0.972525849335303,NA,0.835615557941388,0.0483870967741935
"japanese_vowels",17,5,12,1,0.991935483870968,0.990740740740741,0.993464052287582,0.990740740740741,0.9918020787586,0.991935483870968,0.990841949778434,NA,0.278538519313796,0.0161290322580645
"japanese_vowels",18,1,1,9,0.484615384615385,0.472757797757798,0.470256187167952,0.472757797757798,0.463405766014462,0.484615384615385,0.414296281352969,NA,4.44640999206966,0.701804368471035
"japanese_vowels",18,1,2,7,0.692307692307692,0.691681929181929,0.692417217779537,0.691681929181929,0.68455411935795,0.692307692307692,0.650772330423103,NA,4.15272604138205,0.461538461538462
"japanese_vowels",18,1,3,9,0.876923076923077,0.863975376475376,0.890568445715505,0.863975376475376,0.861960569427317,0.876923076923077,0.859904357782717,NA,0.801676668078244,0.170560303893637
"japanese_vowels",18,1,4,9,0.907692307692308,0.894098494098494,0.924475540703611,0.894098494098494,0.893235224181882,0.907692307692308,0.894970712987275,NA,0.481920422964486,0.139031339031339
"japanese_vowels",18,1,5,11,0.9,0.890181115181115,0.911385836385836,0.890181115181115,0.892176786511818,0.9,0.886294826078181,NA,0.468851531167138,0.125238397965671
"japanese_vowels",18,1,6,5,0.923076923076923,0.919052706552707,0.93248867145926,0.919052706552707,0.921110724958653,0.923076923076923,0.912610916913149,NA,1.14273997414243,0.0996923076923077
"japanese_vowels",18,1,7,1,0.938461538461538,0.93525641025641,0.943834576729314,0.93525641025641,0.934929280990417,0.938461538461538,0.930163846360462,NA,2.12546316276373,0.123076923076923
